code,parent_code,parent_soato_id,soato_id,name_uz,name_uz_cyril,name_ru,name_kaa,deleted,sort_order
FA-15060054,FA-218,1730218,1730218026,Turkrovot,Туркровот,Туркровот,Turkrovot,false,670
FA-15060049,FA-218,1730218,1730218034,Tojikqishloq,Тожикқишлоқ,Тожиккишлок,Tojikqishloq,false,680
FA-15060022,FA-218,1730218,1730218020,Katta dehqonobod,Катта деҳқонобод,Катта дехконобод,Katta dehqonobod,false,690
FA-15060019,FA-218,1730218,1730218015,Yangi quva,Янги қува,Янги қува,Yangi quva,false,700
FA-15060062,FA-218,1730218,1730218017,Yangi xayot,Янги хаёт,Янги хаёт,Yangi xayot,false,710
FA-15060039,FA-218,1730218,1730218027,Pastki xo‘ja xasan,Пастки хўжа хасан,Пастки хужа хасан,Pastki xója xasan,false,720
FA-15060029,FA-218,1730218,1730218063,Mo‘ydin xasanov,Мўйдин хасанов,Муйдин хасанов,Móydin xasanov,false,730
FA-221001,FA-221,1730221,1730221014,Sulton,Султон,Султон,Sulton,false,10
FA-221002,FA-221,1730221,,Toshkentliguzar,Тошкентлигузар,Тошкентлигузар,Toshkentliguzar,false,20
FA-221003,FA-221,1730221,1730221002,Yangiqishloq,Янгиқишлоқ,Янгиқишлоқ,Yangiqishloq,false,30
FA-221004,FA-221,1730221,1730221011,Begmurod,Бегмурод,Бегмурод,Begmurod,false,40
FA-221005,FA-221,1730221,,Hasanqora,Ҳасанқора,Ҳасанқора,Hasanqora,false,50
FA-221006,FA-221,1730221,1730221001,Farovon,Фаровон,Фаровон,Farovon,false,60
FA-221007,FA-221,1730221,,Mashad,Машад,Машад,Mashad,false,70
FA-221008,FA-221,1730221,1730221015,Puchug‘oy,Пучуғой,Пучуғой,Puchuǵoy,false,80
FA-221009,FA-221,1730221,1730221013,Tepaqo‘rg‘on,Тепақўрғон,Тепақўрғон,Tepaqórǵon,false,90
FA-221010,FA-221,1730221,1730221009,Yangiobod,Янгиобод,Янгиобод,Yangiobod,false,100
FA-221011,FA-221,1730221,1730221003,Turg‘oq,Турғоқ,Турғоқ,Turǵoq,false,110
FA-221012,FA-221,1730221,,Mehnatobod,Меҳнатобод,Меҳнатобод,Mehnatobod,false,120
FA-221013,FA-221,1730221,1730221016,Boboshbek,Бобошбек,Бобошбек,Boboshbek,false,130
FA-221014,FA-221,1730221,1730221005,Yakkamulla,Яккамулла,Яккамулла,Yakkamulla,false,140
FA-221015,FA-221,1730221,1730221010,Chorbog‘,Чорбоғ,Чорбоғ,Chorboǵ,false,150
FA-221016,FA-221,1730221,1730221019,G‘ijdon,Ғиждон,Ғиждон,Ǵijdon,false,160
FA-221017,FA-221,1730221,1730221022,Qumariq,Қумариқ,Қумариқ,Qumariq,false,170
FA-221018,FA-221,1730221,1730221021,Beshkapa,Бешкапа,Бешкапа,Beshkapa,false,180
FA-221019,FA-221,1730221,1730221020,Mirzaxo‘ja,Мирзахўжа,Мирзахўжа,Mirzaxója,false,190
FA-221020,FA-221,1730221,1730221018,G‘ozi-g‘ijdon,Ғози-ғиждон,Ғози-ғиждон,Ǵozi-ǵijdon,false,200
FA-221021,FA-221,1730221,1730221024,Poloxon,Полохон,Полохон,Poloxon,false,210
FA-221022,FA-221,1730221,1730221026,Yangiyo‘l,Янгийўл,Янгийўл,Yangiyól,false,220
FA-221023,FA-221,1730221,1730221023,Istiqbol,Истиқбол,Истиқбол,Istiqbol,false,230
FA-221024,FA-221,1730221,1730221025,Yulg‘unzor,Юлғунзор,Юлғунзор,Yulǵunzor,false,240
FA-221025,FA-221,1730221,1730221038,Sariqo‘rg‘on,Сариқўрғон,Сариқўрғон,Sariqórǵon,false,250
FA-221026,FA-221,1730221,1730221039,Tojik,Тожик,Тожик,Tojik,false,260
FA-221027,FA-221,1730221,1730221035,To‘qsonqovun,Тўқсонқовун,Тўқсонқовун,Tóqsonqovun,false,270
FA-221028,FA-221,1730221,1730221033,Katta qorako‘l,Катта қоракўл,Катта қоракўл,Katta qorakól,false,280
FA-221029,FA-221,1730221,1730221031,Kichik kenagas,Кичик кенагас,Кичик кенагас,Kichik kenagas,false,290
FA-221030,FA-221,1730221,1730221037,Oqsuv,Оқсув,Оқсув,Oqsuv,false,300
FA-221031,FA-221,1730221,1730221027,Oltin vodiy,Олтин водий,Олтин водий,Oltin vodiy,false,310
FA-221032,FA-221,1730221,1730221028,Begobod,Бегобод,Бегобод,Begobod,false,320
FA-221033,FA-221,1730221,1730221032,Katta qashqar,Катта қашқар,Катта қашқар,Katta qashqar,false,330
FA-221034,FA-221,1730221,1730221029,Katta kenagas,Катта кенагас,Катта кенагас,Katta kenagas,false,340
FA-221035,FA-221,1730221,1730221034,Olmurod,Олмурод,Олмурод,Olmurod,false,350
FA-221036,FA-221,1730221,1730221036,Katta qo‘shtepa,Катта қўштепа,Катта қўштепа,Katta qóshtepa,false,360
FA-221037,FA-221,1730221,1730221042,Yangier,Янгиер,Янгиер,Yangier,false,370
FA-221038,FA-221,1730221,1730221041,Qurbonqashqar,Қурбонқашқар,Қурбонқашқар,Qurbonqashqar,false,380
FA-221039,FA-221,1730221,1730221044,Uchko‘prik,Учкўприк,Учкўприк,Uchkóprik,false,390
FA-221040,FA-221,1730221,1730221049,Navro‘z,Наврўз,Наврўз,Navróz,false,400
FA-221041,FA-221,1730221,1730221008,Baxrin,Бахрин,Бахрин,Baxrin,false,410
FA-221042,FA-221,1730221,1730221053,Chang,Чанг,Чанг,Chang,false,420
FA-221043,FA-221,1730221,1730221051,Sobirjon,Собиржон,Собиржон,Sobirjon,false,430
FA-221044,FA-221,1730221,1730221050,Qorayantoq,Қораянтоқ,Қораянтоқ,Qorayantoq,false,440
FA-221045,FA-221,1730221,1730221048,Mergan,Мерган,Мерган,Mergan,false,450
FA-221046,FA-221,1730221,1730221047,Zig‘ir,Зиғир,Зиғир,Ziǵir,false,460
FA-221047,FA-221,1730221,1730221046,Yakkatut,Яккатут,Яккатут,Yakkatut,false,470
FA-221048,FA-221,1730221,1730221045,Buyrak,Буйрак,Буйрак,Buyrak,false,480
FA-221049,FA-221,1730221,1730221043,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,490
FA-15120007,FA-221,1730221,1730221040,Bog‘ibo‘ston,Боғибўстон,Богибустон,Boǵibóston,false,500
FA-15120043,FA-221,1730221,1730221007,Xasanqora,Хасанқора,Хасанкора,Xasanqora,false,510
FA-15120033,FA-221,1730221,1730221030,Soy bo‘yi,Сой бўйи,Сой буйи,Soy bóyi,false,520
FA-15120022,FA-221,1730221,1730221017,Mexnatobod,Мехнатобод,Мехнатобод,Mexnatobod,false,530
FA-15120020,FA-221,1730221,1730221012,Mashat,Машат,Машат,Mashat,false,540
FA-15120025,FA-221,1730221,1730221052,Nihol,Ниҳол,Нихол,Nihol,false,550
FA-224001,FA-224,1730224,1730224038,Bog‘iston,Боғистон,Боғистон,Boǵiston,false,10
FA-224002,FA-224,1730224,,Dorulomon,Доруломон,Доруломон,Dorulomon,false,20
FA-224003,FA-224,1730224,1730224013,Daxbed,Дахбед,Дахбед,Daxbed,false,30
FA-224004,FA-224,1730224,1730224056,Minor,Минор,Минор,Minor,false,40
FA-224005,FA-224,1730224,1730224027,Markaz,Марказ,Марказ,Markaz,false,50
FA-224006,FA-224,1730224,1730224035,Miskin,Мискин,Мискин,Miskin,false,60
FA-224007,FA-224,1730224,,A.Navoiy,А.навоий,А.навоий,A.Navoiy,false,70
FA-224008,FA-224,1730224,1730224015,Nosgar,Носгар,Носгар,Nosgar,false,80
FA-224009,FA-224,1730224,,Anxor bo‘yi,Анхор бўйи,Анхор бўйи,Anxor bóyi,false,90
FA-224010,FA-224,1730224,,M.Topvoldiev,М.топволдиев,М.топволдиев,M.Topvoldiev,false,100
FA-224011,FA-224,1730224,,Farovonlik,Фаровонлик,Фаровонлик,Farovonlik,false,110
FA-224012,FA-224,1730224,,Toshog‘olik,Тошоғолик,Тошоғолик,Toshoǵolik,false,120
FA-224013,FA-224,1730224,1730224012,Chinigaron,Чинигарон,Чинигарон,Chinigaron,false,130
FA-224014,FA-224,1730224,1730224069,Zar-ariq,Зар-ариқ,Зар-ариқ,Zar-ariq,false,140
FA-224015,FA-224,1730224,1730224068,Xo‘ja-ilg‘or,Хўжа-илғор,Хўжа-илғор,Xója-ilǵor,false,150
FA-224016,FA-224,1730224,1730224021,Ar-roshidoniy,Ар-рошидоний,Ар-рошидоний,Ar-roshidoniy,false,160
FA-224017,FA-224,1730224,,Qozi-axror,Қози-ахрор,Қози-ахрор,Qozi-axror,false,170
FA-224018,FA-224,1730224,,Qoshkayron,Қошкайрон,Қошкайрон,Qoshkayron,false,180
FA-224019,FA-224,1730224,1730224025,Istiqbol,Истиқбол,Истиқбол,Istiqbol,false,190
FA-224020,FA-224,1730224,,Dexqonobod,Дехқонобод,Дехқонобод,Dexqonobod,false,200
FA-224021,FA-224,1730224,,Gumbaz,Гумбаз,Гумбаз,Gumbaz,false,210
FA-224022,FA-224,1730224,1730224005,Qalaynav,Қалайнав,Қалайнав,Qalaynav,false,220
FA-224023,FA-224,1730224,1730224018,Cho‘ng‘ara,Чўнғара,Чўнғара,Chónǵara,false,230
FA-224024,FA-224,1730224,,T.Axmedov,Т.ахмедов,Т.ахмедов,T.Axmedov,false,240
FA-224025,FA-224,1730224,1730224004,Dutir,Дутир,Дутир,Dutir,false,250
FA-224026,FA-224,1730224,1730224011,Xurramobod,Хуррамобод,Хуррамобод,Xurramobod,false,260
FA-224027,FA-224,1730224,1730224022,Birlashgan,Бирлашган,Бирлашган,Birlashgan,false,270
FA-224028,FA-224,1730224,1730224033,Xoji-qishloq,Хожи-қишлоқ,Хожи-қишлоқ,Xoji-qishloq,false,280
FA-224029,FA-224,1730224,1730224030,Oq-tomir,Оқ-томир,Оқ-томир,Oq-tomir,false,290
FA-224030,FA-224,1730224,1730224029,Oq-er,Оқ-ер,Оқ-ер,Oq-er,false,300
FA-224031,FA-224,1730224,1730224031,Uchariq,Учариқ,Учариқ,Uchariq,false,310
FA-224032,FA-224,1730224,1730224024,Zoxidon,Зохидон,Зохидон,Zoxidon,false,320
FA-224033,FA-224,1730224,1730224023,Yoshlik,Ёшлик,Ёшлик,Yoshlik,false,330
FA-224034,FA-224,1730224,1730224036,Amirobod,Амиробод,Амиробод,Amirobod,false,340
FA-224035,FA-224,1730224,1730224028,Mevazor,Мевазор,Мевазор,Mevazor,false,350
FA-224036,FA-224,1730224,1730224034,Guliston,Гулистон,Гулистон,Guliston,false,360
FA-224037,FA-224,1730224,1730224037,Polvonobod,Полвонобод,Полвонобод,Polvonobod,false,370
FA-224038,FA-224,1730224,1730224058,Qayrag‘och,Қайрағоч,Қайрағоч,Qayraǵoch,false,380
FA-224039,FA-224,1730224,1730224070,Soxibkor,Сохибкор,Сохибкор,Soxibkor,false,390
FA-224040,FA-224,1730224,1730224016,Jaxonobod,Жахонобод,Жахонобод,Jaxonobod,false,400
FA-224041,FA-224,1730224,1730224001,Yuqori avazboy,Юқори авазбой,Юқори авазбой,Yuqori avazboy,false,410
FA-224042,FA-224,1730224,1730224017,To‘da,Тўда,Тўда,Tóda,false,420
FA-224043,FA-224,1730224,1730224009,To‘raobod,Тўраобод,Тўраобод,Tóraobod,false,430
FA-224044,FA-224,1730224,1730224006,Quyi avazboy,Қуйи авазбой,Қуйи авазбой,Quyi avazboy,false,440
FA-224045,FA-224,1730224,1730224044,Yoyilma,Ёйилма,Ёйилма,Yoyilma,false,450
FA-224046,FA-224,1730224,1730224048,Navbahor,Навбаҳор,Навбаҳор,Navbahor,false,460
FA-224047,FA-224,1730224,1730224007,Oq-oltin,Оқ-олтин,Оқ-олтин,Oq-oltin,false,470
FA-224048,FA-224,1730224,1730224010,Yangi yo‘l,Янги йўл,Янги йўл,Yangi yól,false,480
FA-224049,FA-224,1730224,1730224053,Uyrat,Уйрат,Уйрат,Uyrat,false,490
FA-224050,FA-224,1730224,1730224055,Chuburg‘on,Чубурғон,Чубурғон,Chuburǵon,false,500
FA-224051,FA-224,1730224,1730224041,Dasht pandigon,Дашт пандигон,Дашт пандигон,Dasht pandigon,false,510
FA-224052,FA-224,1730224,1730224042,Dasht tegirmon,Дашт тегирмон,Дашт тегирмон,Dasht tegirmon,false,520
FA-224053,FA-224,1730224,1730224046,Qo‘rg‘oncha,Қўрғонча,Қўрғонча,Qórǵoncha,false,530
FA-224054,FA-224,1730224,1730224049,Pandigon,Пандигон,Пандигон,Pandigon,false,540
FA-224055,FA-224,1730224,1730224067,Voxim,Вохим,Вохим,Voxim,false,550
FA-224056,FA-224,1730224,1730224065,Chek jalaer,Чек жалаер,Чек жалаер,Chek jalaer,false,560
FA-224057,FA-224,1730224,1730224059,Chek nasriddin,Чек насриддин,Чек насриддин,Chek nasriddin,false,570
FA-224058,FA-224,1730224,1730224057,Bo‘ston,Бўстон,Бўстон,Bóston,false,580
FA-224059,FA-224,1730224,1730224071,Bo‘jay,Бўжай,Бўжай,Bójay,false,590
FA-224060,FA-224,1730224,1730224061,Yangi bo‘jay,Янги бўжай,Янги бўжай,Yangi bójay,false,600
FA-224061,FA-224,1730224,1730224052,Saroy,Сарой,Сарой,Saroy,false,610
FA-224062,FA-224,1730224,1730224045,Jalaer,Жалаер,Жалаер,Jalaer,false,620
FA-224063,FA-224,1730224,1730224040,Guzar,Гузар,Гузар,Guzar,false,630
FA-224064,FA-224,1730224,1730224054,Yuqori beshkapa,Юқори бешкапа,Юқори бешкапа,Yuqori beshkapa,false,640
FA-224065,FA-224,1730224,1730224050,Pastki beshkapa,Пастки бешкапа,Пастки бешкапа,Pastki beshkapa,false,650
FA-224066,FA-224,1730224,1730224039,Buloqboshi,Булоқбоши,Булоқбоши,Buloqboshi,false,660
FA-224067,FA-224,1730224,1730224051,Pastki bulokboshi,Пастки булокбоши,Пастки булокбоши,Pastki bulokboshi,false,670
FA-224068,FA-224,1730224,1730224060,Mehnatobod,Меҳнатобод,Меҳнатобод,Mehnatobod,false,680
FA-224069,FA-224,1730224,1730224063,Suxobod,Сухобод,Сухобод,Suxobod,false,690
FA-15090069,FA-224,1730224,1730224064,Yangi avlod,Янги авлод,Янги авлод,Yangi avlod,false,700
FA-15090029,FA-224,1730224,1730224066,Qozi аhror,Қози аҳрор,Кози ахрор,Qozi аhror,false,710
FA-15090040,FA-224,1730224,1730224014,Аlisher navoiy,Алишер навоий,Алишер навоий,Аlisher navoiy,false,720
FA-15090001,FA-224,1730224,1730224019,Аbdulloboyon,Абдуллобоён,Абдуллобоён,Аbdulloboyon,false,730
FA-15090053,FA-224,1730224,1730224062,Toshog‘oliq,Тошоғолиқ,Тошоголик,Toshoǵoliq,false,740
FA-15090017,FA-224,1730224,1730224043,Dehqonobod,Деҳқонобод,Дехконобод,Dehqonobod,false,750
FA-15090030,FA-224,1730224,1730224047,Qoshqayron,Қошқайрон,Кошкайрон,Qoshqayron,false,760
FA-15090003,FA-224,1730224,1730224020,Аnhor bo‘yi,Анҳор бўйи,Анхор буйи,Аnhor bóyi,false,770
FA-15090033,FA-224,1730224,1730224026,Mamadali topvoldiev,Мамадали топволдиев,Мамадали топволдиев,Mamadali topvoldiev,false,780
FA-15090052,FA-224,1730224,1730224008,To‘xtasin аhmedov,Тўхтасин аҳмедов,Тухтасин ахмедов,Tóxtasin аhmedov,false,790
FA-226001,FA-226,1730226,1730226004,Qal‘acha,Қалъача,Қалъача,Qal‘acha,false,10
FA-226002,FA-226,1730226,1730226003,G‘aznov,Ғазнов,Ғазнов,Ǵaznov,false,20
FA-226003,FA-226,1730226,1730226006,Devayron,Девайрон,Девайрон,Devayron,false,30
FA-226004,FA-226,1730226,1730226002,Tul,Тул,Тул,Tul,false,40
FA-226005,FA-226,1730226,1730226005,Lenbur,Ленбур,Ленбур,Lenbur,false,50
FA-226006,FA-226,1730226,,Sohibkor,Соҳибкор,Соҳибкор,Sohibkor,false,60
FA-226007,FA-226,1730226,1730226007,Rovon,Ровон,Ровон,Rovon,false,70
FA-226008,FA-226,1730226,1730226010,Oftobru,Офтобру,Офтобру,Oftobru,false,80
FA-226009,FA-226,1730226,1730226013,Sarikanda,Сариканда,Сариканда,Sarikanda,false,90
FA-226010,FA-226,1730226,1730226015,Saribozorcha,Сарибозорча,Сарибозорча,Saribozorcha,false,100
FA-226011,FA-226,1730226,1730226014,Hazrati ali,Ҳазрати али,Ҳазрати али,Hazrati ali,false,110
FA-226012,FA-226,1730226,1730226012,Qal‘a,Қалъа,Қалъа,Qal‘a,false,120
FA-226013,FA-226,1730226,1730226011,Yangiariq,Янгиариқ,Янгиариқ,Yangiariq,false,130
FA-226014,FA-226,1730226,1730226009,Navobod,Навобод,Навобод,Navobod,false,140
FA-226015,FA-226,1730226,,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,150
FA-226016,FA-226,1730226,1730226017,Qaqir,Қақир,Қақир,Qaqir,false,160
FA-226017,FA-226,1730226,1730226020,Sharqobod,Шарқобод,Шарқобод,Sharqobod,false,170
FA-226018,FA-226,1730226,1730226018,Sebzor,Себзор,Себзор,Sebzor,false,180
FA-226019,FA-226,1730226,1730226016,Hushyor,Ҳушёр,Ҳушёр,Hushyor,false,190
FA-226020,FA-226,1730226,1730226019,Qizilqiyoq,Қизилқиёқ,Қизилқиёқ,Qizilqiyoq,false,200
FA-226021,FA-226,1730226,1730226026,Chashma,Чашма,Чашма,Chashma,false,210
FA-226022,FA-226,1730226,1730226022,Mulgon,Мулгон,Мулгон,Mulgon,false,220
FA-226023,FA-226,1730226,1730226025,Zangat,Зангат,Зангат,Zangat,false,230
FA-226024,FA-226,1730226,1730226023,Chumoqcha,Чумоқча,Чумоқча,Chumoqcha,false,240
FA-226025,FA-226,1730226,1730226024,Guliston,Гулистон,Гулистон,Guliston,false,250
FA-226026,FA-226,1730226,1730226021,So‘x,Сўх,Сўх,Sóx,false,260
FA-226027,FA-226,1730226,1730226027,Demursad,Демурсад,Демурсад,Demursad,false,270
FA-227001,FA-227,1730227,1730227039,Toshloq,Тошлоқ,Тошлоқ,Toshloq,false,10
