tin,district_soato,uzcad_code,code,name_uz_latin,name_uz_cyril,name_ru
203253366,1730203,1730203064,15070070,Yangiturmush,Янгитурмуш,Янгитурмуш
203274063,1730203,1730203019,15070013,Yoshlik,Ёшлик,Ёшлик
203268710,1730203,1730203044,15070017,Joʼrak,Жўрак,Журак
203268742,1730203,1730203045,15070034,Mustaqillik,Мустақиллик,Мустакиллик
203296503,1730203,1730203018,15070012,Doʼstlik,Дўстлик,Дустлик
203272690,1730203,1730203040,15070031,Maorif,Маориф,Маориф
203274055,1730203,1730203021,15070016,Jonibek,Жонибек,Жонибек
203274016,1730203,1730203020,15070041,Olmazor,Олмазор,Олмазор
203257344,1730203,1730203035,15070059,Chinortagi,Чинортаги,Чинортаги
203259524,1730203,1730203060,15070068,Yangiariq,Янгиариқ,Янгиарик
203257297,1730203,1730203030,15070058,Xoʼjaqoʼrgʼon,Хўжақўрғон,Хужакургон
203248750,1730203,1730203072,15070025,Qaxramon,Қахрамон,Кахрамон
203248885,1730203,1730203027,15070005,Bozorboshi,Бозорбоши,Бозорбоши
203268759,1730203,1730203047,15070056,Farovon,Фаровон,Фаровон
203248878,1730203,1730203024,15070049,Toshkent,Тошкент,Тошкент
203268591,1730203,1730203004,15070047,Tinchlik,Тинчлик,Тинчлик
203274070,1730203,1730203015,15070021,Ibn Sino,Ибн Сино,Ибн Сино
203248767,1730203,1730203071,15070040,Oqboʻyra,Оқбўйра,Окбуйра
203245067,1730203,1730203050,15070015,Jarqoʼrgʼon,Жарқўрғон,Жаркургон
203290890,1730203,1730203051,15070030,Qoʼrgʼoncha,Қўрғонча,Кургонча
203290875,1730203,1730203068,15070020,Zilxa,Зилха,Зилха
203257337,1730203,1730203032,15070029,Koʼmirchi,Кўмирчи,Кумирчи
203268734,1730203,1730203046,15070045,Sertut,Сертут,Сертут
203274048,1730203,1730203017,15070003,Beruniy,Беруний,Беруний
203257273,1730203,1730203034,15070032,Mirfozil,Мирфозил,Мирфозил
203253381,1730203,1730203066,15070014,Jarariq,Жарариқ,Жарарик
203248799,1730203,1730203058,15070011,Gulobod,Гулобод,Гулобод
203259594,1730203,1730203056,15070007,Bunyodkor,Бунёдкор,Бунёдкор
203272708,1730203,1730203042,15070035,Navbahor,Навбаҳор,Навбахор
203248782,1730203,1730203057,15070061,Shalola,Шалола,Шалола
203248807,1730203,1730203070,15070036,Navqiron,Навқирон,Навкирон
203257265,1730203,1730203036,15070051,Uzumchi,Узумчи,Узумчи
203272683,1730203,1730203039,15070052,Usmonobod,Усмонобод,Усмонобод
203257313,1730203,1730203028,15070028,Koʼlboʼyi,Кўлбўйи,Кулбуйи
203259548,1730203,1730203062,15070048,Tolkoʼcha,Толкўча,Толкуча
203257320,1730203,1730203031,15070008,Boʼston,Бўстон,Бустон
203543804,1730203,1730203065,15070063,Shodiyona,Шодиёна,Шодиёна
203247239,1730203,1730203013,15070062,Sharq,Шарқ,Шарк
203247222,1730203,1730203011,15070023,Qapchugʼay,Қапчуғай,Капчугай
203245074,1730203,1730203049,15070004,Birlashgan,Бирлашган,Бирлашган
203259570,1730203,1730203055,15070060,Chordara,Чордара,Чордара
203257305,1730203,1730203033,15070018,Zarxal,Зархал,Зархал
203268584,1730203,1730203003,15070038,Obod,Обод,Обод
203268609,1730203,1730203025,15070064,Shodlik,Шодлик,Шодлик
203274031,1730203,1730203016,15070033,Muqimiy,Муқимий,Мукимий
203253374,1730203,1730203067,15070053,Ustoz,Устоз,Устоз
203248861,1730203,1730203026,15070006,Bugʼdoychi,Буғдойчи,Бугдойчи
203248846,1730203,1730203006,15070037,Navoiy,Навоий,Навоий
202486385,1730203,1730203063,15070055,Fayziobod,Файзиобод,Файзиобод
203259531,1730203,1730203061,15070024,Katput,Катпут,Катпут
203268569,1730203,1730203002,15070071,Yangi xayot,Янги хаёт,Янги хаёт
203247254,1730203,1730203008,15070043,Povulgʼon,Повулғон,Повулгон
203259563,1730203,1730203054,15070067,Yangiarab,Янгиараб,Янгиараб
203247246,1730203,1730203012,15070027,Quvurboshi,Қувурбоши,Кувурбоши
203268576,1730203,1730203005,15070057,Xamid Olimjon,Хамид Олимжон,Хамид Олимжон
204011753,1730206,1730206012,15080033,Oqtepa,Оқтепа,Октепа
204013900,1730206,1730206042,15080041,Fayz,Файз,Файз
204006860,1730206,1730206048,15080042,Xalqobod,Халқобод,Халкобод
204024634,1730206,1730206038,15080005,Garmdon,Гармдон,Гармдон
204013924,1730206,1730206025,15080023,Qoraqushchi,Қорақушчи,Коракушчи
204006932,1730206,1730206018,15080004,Vatan,Ватан,Ватан
204022161,1730206,1730206022,15080001,Baland masjid,Баланд масжид,Баланд масжид
204470279,1730206,1730206040,15080026,Koʼprikboshi,Кўприкбоши,Куприкбоши
204009263,1730206,1730206013,15080032,Nurafshon,Нурафшон,Нурафшон
204011824,1730206,1730206039,15080037,Solijonobod,Солижонобод,Солижонобод
204755469,1730206,1730206004,15080050,Yangi do'kon,Янги дўкон,Янги дукон
204005048,1730206,1730206014,15080018,Qizilariq,Қизилариқ,Кизиларик
204006917,1730206,1730206003,15080015,Karnaychi,Карнайчи,Карнайчи
204009287,1730206,1730206033,15080046,Shahartepa,Шаҳартепа,Шахартепа
204028937,1730206,1730206030,15080047,Shodlik,Шодлик,Шодлик
204024626,1730206,1730206037,15080034,Paxtakor,Пахтакор,Пахтакор
204013877,1730206,1730206041,15080027,Qoʼrgʼoncha,Қўрғонча,Кургонча
204006884,1730206,1730206001,15080038,Soxibkor,Сохибкор,Сохибкор
204006900,1730206,1730206002,15080019,Qiyqi,Қийқи,Кийки
204024641,1730206,1730206029,15080002,Borot,Борот,Борот
204013932,1730206,1730206046,15080009,Doʼstlik,Дўстлик,Дустлик
204011745,1730206,1730206011,15080012,Yo'ldoshobod,Йўлдошобод,Йулдошобод
202871484,1730206,1730206032,15080022,Qorakaltak,Қоракалтак,Коракалтак
204006924,1730206,1730206005,15080036,Soy bo'yi,Сой бўйи,Сой буйи
204011777,1730206,1730206036,15080007,Dehqonobod,Деҳқонобод,Дехконобод
204022146,1730206,1730206020,15080035,Sarmozor,Сармозор,Сармозор
204006853,1730206,1730206027,15080020,Kichik Beshkapa,Кичик Бешкапа,Кичик Бешкапа
207196506,1730206,1730206023,15080043,Xumdon,Хумдон,Хумдон
204006877,1730206,1730206049,15080021,Qorajiyda,Қоражийда,Коражийда
305464305,1730206,1730206009,15080014,Qamishtepa,Қамиштепа,Камиштепа
206995454,1730206,1730206050,15080044,Xo'jaqishloq,Хўжақишлоқ,Хужакишлок
305452225,1730206,1730206015,15080013,Qayrag'och,Қайрағоч,Кайрагоч
204013884,1730206,1730206043,15080045,Shakar,Шакар,Шакар
204006845,1730206,1730206008,15080025,Qumtepa,Қумтепа,Кумтепа
204006892,1730206,1730206010,15080006,Gʼishtmon,Ғиштмон,Гиштмон
204013892,1730206,1730206045,15080011,Istiqlol,Истиқлол,Истиклол
204013860,1730206,1730206044,15080051,Yangi ariq ,Янги ариқ ,Янги арик 
204028952,1730206,1730206024,15080039,Oʼqchi,Ўқчи,Укчи
204009255,1730206,1730206034,15080048,Shomirza,Шомирза,Шомирза
202871477,1730206,1730206031,15080028,Langar,Лангар,Лангар
204022139,1730206,1730206028,15080024,Quvurboshi,Қувурбоши,Кувурбоши
204025964,1730206,1730206035,15080029,Loyson,Лойсон,Лойсон
204022154,1730206,1730206021,15080049,Eshonguzar,Эшонгузар,Эшонгузар
206961529,1730206,1730206006,15080010,Istiqbol,Истиқбол,Истикбол
204005031,1730206,1730206007,15080031,Namuna,Намуна,Намуна
204011760,1730206,1730206017,15080017,Kattaboltakoʼl,Каттаболтакўл,Каттаболтакул
204013949,1730206,1730206047,15080008,Doʼrmon,Дўрмон,Дурмон
204013917,1730206,1730206026,15080016,Katta Beshkapa,Катта Бешкапа,Катта Бешкапа
204028944,1730206,1730206016,15080040,Oʼrta oʼqchi,Ўрта ўқчи,Урта Укчи
205650014,1730224,1730224018,15090066,Cho'ngara,Чўнгара,Чунгара
202871840,1730224,1730224036,15090002,Аmirobod,Амиробод,Амиробод
202871785,1730224,1730224001,15090067,Yuqori Аvazboy,Юқори Авазбой,Юкори Авазбой
202871944,1730224,1730224044,15090020,Yoyilma,Ёйилма,Ёйилма
202872049,1730224,1730224015,15090041,Nosgar,Носгар,Носгар
207332289,1730224,1730224064,15090069,Yangi avlod,Янги авлод,Янги Авлод
202871674,1730224,1730224011,15090060,Xurramobod,Хуррамобод,Хуррамобод
207004165,1730224,1730224068,15090061,Xoʼja ilgʼor,Хўжа илғор,Хужа Илгор
202871650,1730224,1730224070,15090050,Sohibkor,Соҳибкор,Сохибкор
202871595,1730224,1730224035,15090038,Miskin,Мискин,Мискин
202871975,1730224,1730224039,15090007,Buloqboshi,Булоқбоши,Булокбоши
207002303,1730224,1730224022,15090005,Birlashgan,Бирлашган,Бирлашган
202871818,1730224,1730224028,15090035,Mevazor,Мевазор,Мевазор
206975462,1730224,1730224051,15090047,Pastki buloqboshi,Пастки булоқбоши,Пастки Булокбоши
202871872,1730224,1730224030,15090044,Oqtomir,Оқтомир,Октомир
202871990,1730224,1730224021,15090004,Аr-Roshidoniy,Ар-Рошидоний,Ар-Рошидоний
202871556,1730224,1730224041,15090015,Dasht pandigon,Дашт пандигон,Дашт Пандигон
202872071,1730224,1730224049,15090045,Pandigon,Пандигон,Пандигон
202978549,1730224,1730224061,15090070,Yangi Boʼjay,Янги Бўжай,Янги Бужай
202871707,1730224,1730224065,15090062,Chek jalaer,Чек жалаер,Чек Жалаер
202871936,1730224,1730224010,15090071,Yangi yoʼl,Янги йўл,Янги Йул
202871778,1730224,1730224006,15090031,Quyi Аvazboy,Қуйи Авазбой,Куйи Авазбой
207127828,1730224,1730224009,15090055,Toʼraobod,Тўраобод,Тураобод
202872150,1730224,1730224058,15090027,Qayragʼoch,Қайрағоч,Кайрагоч
207105450,1730224,1730224063,15090051,Soʼxobod,Сўхобод,Сухобод
202871564,1730224,1730224013,15090014,Dahbed,Даҳбед,Дахбед
202871667,1730224,1730224059,15090063,Chek Nasriddin,Чек Насриддин,Чек Насриддин
202871793,1730224,1730224057,15090009,Boʼston,Бўстон,Бустон
202872024,1730224,1730224012,15090064,Chinigaron,Чинигарон,Чинигарон
202871983,1730224,1730224066,15090029,Qozi Аhror,Қози Аҳрор,Кози Ахрор
202872000,1730224,1730224014,15090040,Аlisher Navoiy,Алишер Навоий,Алишер Навоий
202871714,1730224,1730224052,15090049,Saroy,Сарой,Сарой
202871889,1730224,1730224029,15090042,Oq Yer,Оқ Ер,Ок Ер
202871699,1730224,1730224005,15090028,Qalaynav,Қалайнав,Калайнав
202871833,1730224,1730224034,15090012,Guliston,Гулистон,Гулистон
202871643,1730224,1730224040,15090011,Guzar,Гузар,Гузар
207192789,1730224,1730224037,15090048,Polvonobod,Полвонобод,Полвонобод
207332272,1730224,1730224019,15090001,Аbdulloboyon,Абдуллобоён,Абдуллобоён
202871825,1730224,1730224023,15090021,Yoshlik,Ёшлик,Ёшлик
202872017,1730224,1730224062,15090053,Toshog'oliq,Тошоғолиқ,Тошоголик
202871754,1730224,1730224017,15090054,Toʼda,Тўда,Туда
202871588,1730224,1730224056,15090037,Minor,Минор,Минор
202871628,1730224,1730224050,15090046,Pastki beshkapa,Пастки бешкапа,Пастки Бешкапа
202872088,1730224,1730224042,15090016,Dasht tegirmon,Дашт тегирмон,Дашт Тегирмон
202871611,1730224,1730224045,15090022,Jalaer,Жалаер,Жалаер
206957437,1730224,1730224043,15090017,Dehqonobod,Деҳқонобод,Дехконобод
206855105,1730224,1730224004,15090019,Dutir,Дутир,Дутир
202871635,1730224,1730224054,15090068,Yuqori beshkapa,Юқори бешкапа,Юкори Бешкапа
202872143,1730224,1730224007,15090043,Oq oltin,Оқ олтин,Ок олтин
202871604,1730224,1730224047,15090030,Qoshqayron,Қошқайрон,Кошкайрон
202871968,1730224,1730224069,15090024,Zarariq,Зарариқ,Зарарик
202872056,1730224,1730224025,15090026,Istiqbol,Истиқбол,Истикбол
202871912,1730224,1730224031,15090057,Uch ariq,Уч ариқ,Уч Арик
206855113,1730224,1730224027,15090034,Markaz,Марказ,Марказ
202871549,1730224,1730224055,15090065,Chuburgʼon,Чубурғон,Чубургон
202872104,1730224,1730224053,15090056,Oʼyrat,Ўйрат,Уйрат
202871857,1730224,1730224038,15090006,Bogʼiston,Боғистон,Богистон
202871896,1730224,1730224033,15090059,Xoji qishloq,Хожи қишлоқ,Хожи Кишлок
202872095,1730224,1730224046,15090032,Qoʼrgʼoncha,Қўрғонча,Кургонча
202871682,1730224,1730224071,15090008,Boʼjay,Бўжай,Бужай
202872111,1730224,1730224067,15090010,Vohim,Воҳим,Вохим
202871571,1730224,1730224020,15090003,Аnhor boʼyi,Анҳор бўйи,Анхор Буйи
202871761,1730224,1730224016,15090023,Jahonobod,Жаҳонобод,Жахонобод
202871864,1730224,1730224024,15090025,Zoxidon,Зохидон,Зохидон
202871951,1730224,1730224060,15090036,Mehnatobod,Меҳнатобод,Мехнатобод
202872064,1730224,1730224026,15090033,Mamadali Topvoldiev,Мамадали Топволдиев,Мамадали Топволдиев
202871532,1730224,1730224048,15090039,Navbahor,Навбаҳор,Навбахор
202872128,1730224,1730224008,15090052,Toʼxtasin Аhmedov,Тўхтасин Аҳмедов,Тухтасин Ахмедов
203340124,1730226,1730226009,15100013,Navobod,Навобод,Навобод
203392162,1730226,1730226005,15100011,Lenbur,Ленбур,Ленбур
201528110,1730226,1730226007,15100015,Rovon,Ровон,Ровон
203496658,1730226,1730226013,15100017,Sarikanda,Сариканда,Сариканда
302905065,1730226,1730226014,15100022,Hazrati Ali,Ҳазрати Али,Хазрати Али
203394950,1730226,1730226011,15100027,Yangiariq,Янгиариқ,Янгиарик
203415037,1730226,1730226016,15100023,Hushyor,Ҳушёр,Хушёр
203389956,1730226,1730226006,15100003,Devayron,Девайрон,Девайрон
203499771,1730226,1730226017,15100007,Qaqir,Қақир,Какир
203634184,1730226,1730226012,15100008,Qal'a,Қалъа,Калъа
203394967,1730226,1730226024,15100002,Guliston,Гулистон,Гулистон
203457894,1730226,1730226004,15100009,Qalacha,Қалача,Калача
203366447,1730226,1730226027,15100004,Demursad,Демурсад,Демурсад
203381421,1730226,1730226020,15100026,Sharqobod,Шарқобод,Шаркобод
